id,quantity,value,unit,uncertainty,source,command,note
ENV_Tinf1800,t=1800 s 环境温度,41.513,degC,附件1,q2_verify.py,python src/q2_verify.py,
ENV_Tinf10800,t=10800 s 环境温度,50.195,degC,附件1,q2_verify.py,python src/q2_verify.py,
ENV_Cinf10800,t=10800 s 环境含水率,0.04977,kg/kg,附件1,q2_verify.py,python src/q2_verify.py,
V3_it_mean,Newton 平均迭代次数,3.000005787037,-,迭代统计,q2_verify.py,python src/q2_verify.py,
V3_it_max,Newton 最大迭代次数,4,-,迭代统计,q2_verify.py,python src/q2_verify.py,
V4_Tmin,计算温度下界,27.990477261815,degC,极值原理,q2_verify.py,python src/q2_verify.py,
V4_Tmax,计算温度上界,49.888782455195,degC,极值原理,q2_verify.py,python src/q2_verify.py,
V4_Tmin_gap,温度下界低于初温的量 (蒸发降温),0.0095227381847849,K,极值原理,q2_verify.py,python src/q2_verify.py,
V4_Tmin_noevap,关闭蒸发项后的温度下界,28,degC,极值原理对照,q2_verify.py,python src/q2_verify.py,
V4_mono,含水率非单调上升的采样点数,0,-,单调性,q2_verify.py,python src/q2_verify.py,
V5_Wres,水量收支最大相对残差,7.0092653998895e-13,-,离散守恒,q2_verify.py,python src/q2_verify.py,
V5_Edft,热量收支最大缺口 (非保守形式),52155.543293918,J/m (per 2pi),离散守恒,q2_verify.py,python src/q2_verify.py,
V5_Edft_rel,热量收支缺口 / |Fh(10800s)|,3.9284127231594,-,离散守恒,q2_verify.py,python src/q2_verify.py,
V6_maxdT,0~1800 s 附录3 与 附录2 的温度最大差,1.3914216537095,K,物性口径对比,q2_verify.py,python src/q2_verify.py,
V6_maxdC,0~1800 s 附录3 与 附录2 的水分最大差,0.13727482964477,kg/kg,物性口径对比,q2_verify.py,python src/q2_verify.py,
V6_T0_a3,t=1800 s 中心温度 (附录3),32.105611353548,degC,物性口径对比,q2_verify.py,python src/q2_verify.py,
V6_T0_a2,t=1800 s 中心温度 (附录2),33.47711723084,degC,物性口径对比,q2_verify.py,python src/q2_verify.py,
V6_CR_a2,t=1800 s 表面含水率 (附录2),1.5102393567674,kg/kg,物性口径对比,q2_verify.py,python src/q2_verify.py,
V7_T,严格 Newton 与 Picard 的温度最大差,1.0071628480546e-05,K,非线性处理对比,q2_verify.py,python src/q2_verify.py,
V7_C,严格 Newton 与 Picard 的水分最大差,3.361847770833e-06,kg/kg,非线性处理对比,q2_verify.py,python src/q2_verify.py,
V7_itN,严格 Newton 平均迭代次数,3.000005787037,-,迭代统计,q2_verify.py,python src/q2_verify.py,
V7_itP,Picard 平均迭代次数,1,-,迭代统计,q2_verify.py,python src/q2_verify.py,
V8_maxdT,含/不含蒸发吸热的温度最大差,0.10817991544411,K,模型变体,q2_verify.py,python src/q2_verify.py,
V8_maxdC,含/不含蒸发吸热的水分最大差,0.0020065500295658,kg/kg,模型变体,q2_verify.py,python src/q2_verify.py,
V8_dTR_ana,表面温降解析估计 q_evap/h,0.19533672256,K,解析估计,q2_verify.py,python src/q2_verify.py,
V8_TR_on,t=10800 s 表面温度 (含蒸发),49.888782455195,degC,模型变体,q2_verify.py,python src/q2_verify.py,
V8_TR_off,t=10800 s 表面温度 (无蒸发),49.966643083758,degC,模型变体,q2_verify.py,python src/q2_verify.py,
V9_s_h12,H_evap ×1.2 对表面温度的最大影响,0.021619548053195,K,敏感性,q2_verify.py,python src/q2_verify.py,
V9_s_h12_TR,H_evap ×1.2 时 t=10800 s 表面温度,49.873209723334,degC,敏感性,q2_verify.py,python src/q2_verify.py,
V9_s_h08,H_evap ×0.8 对表面温度的最大影响,0.021624970281039,K,敏感性,q2_verify.py,python src/q2_verify.py,
V9_s_h08_TR,H_evap ×0.8 时 t=10800 s 表面温度,49.904342643166,degC,敏感性,q2_verify.py,python src/q2_verify.py,
V9_s_hoff,H_evap = 0 (无相变) 对表面温度的最大影响,0.10817904023054,K,敏感性,q2_verify.py,python src/q2_verify.py,
V9_s_hoff_TR,H_evap = 0 (无相变) 时 t=10800 s 表面温度,49.96663557544,degC,敏感性,q2_verify.py,python src/q2_verify.py,
V9_s_hm10,h_m ×10 对表面温度的最大影响,0.45748764415202,K,敏感性,q2_verify.py,python src/q2_verify.py,
V9_s_hm10_TR,h_m ×10 时 t=10800 s 表面温度,49.952801736435,degC,敏感性,q2_verify.py,python src/q2_verify.py,
V9_s_hm100,h_m ×100 对表面温度的最大影响,0.49858948456779,K,敏感性,q2_verify.py,python src/q2_verify.py,
V9_s_hm100_TR,h_m ×100 时 t=10800 s 表面温度,49.955484906729,degC,敏感性,q2_verify.py,python src/q2_verify.py,
V11_dT,能量方程两种形式的温度最大差,17.274457167999,K,模型形式对比,q2_verify.py,python src/q2_verify.py,
V11_dC,能量方程两种形式的水分最大差,0.23457361579963,kg/kg,模型形式对比,q2_verify.py,python src/q2_verify.py,
V11_Edef_nc,非保守形式的能量收支缺口,52155.539664685,J/m (per 2pi),收支,q2_verify.py,python src/q2_verify.py,
V11_Edef_c,守恒形式的能量收支缺口,2.8623617254198e-08,J/m (per 2pi),收支,q2_verify.py,python src/q2_verify.py,
V0_T,求解器退化到问题一口径后与 q1_solve 的温度最大差,3.7965719457134e-10,K,一致性核验,q2_verify.py,python src/q2_verify.py,
V0_C,"同上, 水分浓度最大差",2.5131008385415e-12,kg/kg,一致性核验,q2_verify.py,python src/q2_verify.py,
VB_M50,Bessel 校核 M=50 的最大温度偏差,0.00027226198716335,K,Bessel 级数解析解,q2_verify.py,python src/q2_verify.py,
VB_M50_surf,Bessel 校核 M=50 的表面温度偏差,0.00027226198716335,K,Bessel 级数解析解,q2_verify.py,python src/q2_verify.py,
VB_M100,Bessel 校核 M=100 的最大温度偏差,6.3113861813235e-05,K,Bessel 级数解析解,q2_verify.py,python src/q2_verify.py,
VB_M100_surf,Bessel 校核 M=100 的表面温度偏差,6.3113861813235e-05,K,Bessel 级数解析解,q2_verify.py,python src/q2_verify.py,
VB_M200,Bessel 校核 M=200 的最大温度偏差,1.5583006302222e-05,K,Bessel 级数解析解,q2_verify.py,python src/q2_verify.py,
VB_M200_surf,Bessel 校核 M=200 的表面温度偏差,1.0819650867688e-05,K,Bessel 级数解析解,q2_verify.py,python src/q2_verify.py,
VB_M400,Bessel 校核 M=400 的最大温度偏差,9.1915906068607e-06,K,Bessel 级数解析解,q2_verify.py,python src/q2_verify.py,
VB_M400_surf,Bessel 校核 M=400 的表面温度偏差,2.2543703153133e-06,K,Bessel 级数解析解,q2_verify.py,python src/q2_verify.py,
V1_T_200_400,空间加密 M=200->400 的温度最大偏差,6.728517053034e-05,K,网格加密,q2_verify.py,python src/q2_verify.py,
V1_C_200_400,空间加密 M=200->400 的水分最大偏差,0.003231035723247,kg/kg,网格加密,q2_verify.py,python src/q2_verify.py,
V1_T_400_800,空间加密 M=400->800 的温度最大偏差,1.8586188161862e-05,K,网格加密,q2_verify.py,python src/q2_verify.py,
V1_C_400_800,空间加密 M=400->800 的水分最大偏差,0.00066032669645111,kg/kg,网格加密,q2_verify.py,python src/q2_verify.py,
V2_T_0.0625_0.03125,时间加密 dt=0.0625->0.03125 的温度最大偏差,5.5229137046808e-05,K,时间步加密,q2_verify.py,python src/q2_verify.py,
V2_C_0.0625_0.03125,时间加密 dt=0.0625->0.03125 的水分最大偏差,0.00012093045065953,kg/kg,时间步加密,q2_verify.py,python src/q2_verify.py,
V2_T_0.03125_0.015625,时间加密 dt=0.03125->0.015625 的温度最大偏差,2.7615119847724e-05,K,时间步加密,q2_verify.py,python src/q2_verify.py,
V2_C_0.03125_0.015625,时间加密 dt=0.03125->0.015625 的水分最大偏差,6.0612582521102e-05,kg/kg,时间步加密,q2_verify.py,python src/q2_verify.py,
V10_clap,精确 Clapeyron 复现 IAPWS-95 h_fg 的最大偏差,0.10160200344399,J/kg,IAPWS-95,q2_verify.py,python src/q2_verify.py,
V10_cc_gap,CC 偏差与 (1/Z-1) 的最大不一致,0.008451962668433,百分点,IAPWS-95,q2_verify.py,python src/q2_verify.py,
V10_L28,IAPWS-95 h_fg(28 degC),2434560.4855838,J/kg,IAPWS-95,q2_verify.py,python src/q2_verify.py,
V10_slope,28~50 degC 最小二乘斜率,-2391.0094183822,J/(kg K),IAPWS-95,q2_verify.py,python src/q2_verify.py,
V10_resid,定标式在 28~50 degC 的最大残差,109.2122494136,J/kg,IAPWS-95,q2_verify.py,python src/q2_verify.py,
V12_mass_rowsum_M100,M=100: 集中质量与行和式的相对偏差,2.138972089026e-16,-,恒等式,q2_verify.py,python src/q2_verify.py,
V12_mass_drri_M100,M=100: 集中质量与 dr*r_i 的相对偏差,0,-,恒等式,q2_verify.py,python src/q2_verify.py,
V12_mass_rowsum_M3200,M=3200: 集中质量与行和式的相对偏差,2.1182443194856e-16,-,恒等式,q2_verify.py,python src/q2_verify.py,
V12_mass_drri_M3200,M=3200: 集中质量与 dr*r_i 的相对偏差,0,-,恒等式,q2_verify.py,python src/q2_verify.py,
V12_jac_default,解析 Jacobian vs 有限差分 (默认配置) 的最大相对偏差,2.2502539802473e-07,-,有限差分校核,q2_verify.py,python src/q2_verify.py,
V12_jac_hevaoff,解析 Jacobian vs 有限差分 (H_evap = 0) 的最大相对偏差,2.2502539802473e-07,-,有限差分校核,q2_verify.py,python src/q2_verify.py,
V12_jac_hevaconst,解析 Jacobian vs 有限差分 (H_evap = 常数) 的最大相对偏差,2.2502539802473e-07,-,有限差分校核,q2_verify.py,python src/q2_verify.py,
V12_jac_conserv,解析 Jacobian vs 有限差分 (守恒形式) 的最大相对偏差,5.537585564478e-09,-,有限差分校核,q2_verify.py,python src/q2_verify.py,
V12_jac_halfcv,解析 Jacobian vs 有限差分 (halfcv 边界) 的最大相对偏差,2.2502539802473e-07,-,有限差分校核,q2_verify.py,python src/q2_verify.py,
V12_jac_app2,解析 Jacobian vs 有限差分 (附录2 物性) 的最大相对偏差,2.245443477907e-07,-,有限差分校核,q2_verify.py,python src/q2_verify.py,
V12_jac_frozen,解析 Jacobian vs 有限差分 (系数冻结 (准 Newton)) 的最大相对偏差,2.245962661833e-07,-,有限差分校核,q2_verify.py,python src/q2_verify.py,
V12_jac_evap,蒸发项对 Jacobian 的贡献 H_evap h_m R @40 degC,0.038494528,-,解析,q2_verify.py,python src/q2_verify.py,
V12_jac_evap_pct,该贡献占对角元 1/dt (dt=1/32 s) 的比例,0.1202954,%,解析,q2_verify.py,python src/q2_verify.py,
V13_Tmin,T_inf 下界,28,degC,附件1,q2_verify.py,python src/q2_verify.py,
V13_Tmax,T_inf 上界(包络上界),50.246,degC,附件1,q2_verify.py,python src/q2_verify.py,
V13_Tpeak_t,T_inf 峰值时刻,10620,s,附件1,q2_verify.py,python src/q2_verify.py,
V13_Cmin,C_inf 下界,0.01963,kg/kg,附件1,q2_verify.py,python src/q2_verify.py,
V13_Cmax,C_inf 上界,0.05025,kg/kg,附件1,q2_verify.py,python src/q2_verify.py,
V13_Cmin0,C_inf(0),0.01963,kg/kg,附件1,q2_verify.py,python src/q2_verify.py,
V13_ndrop,T_inf 在窗口内下降的采样步数,66,-,附件1,q2_verify.py,python src/q2_verify.py,
V6_T0_diff,t=1800 s 中心温度差 (附录3 - 附录2),-1.3715058772921,K,物性口径对比,q2_verify.py,python src/q2_verify.py,
V6_TR_diff,t=1800 s 表面温度差 (附录3 - 附录2),-1.3662537252194,K,物性口径对比,q2_verify.py,python src/q2_verify.py,
V6_C0_diff,t=1800 s 中心含水率差 (附录3 - 附录2),-5.6809970120586e-05,kg/kg,物性口径对比,q2_verify.py,python src/q2_verify.py,
V8_TR_diff,t=10800 s 表面温度差 (含-无蒸发),-0.077860628562803,K,模型变体,q2_verify.py,python src/q2_verify.py,
V8_dTmax_t,表面温度差最大的时刻,3477,s,模型变体,q2_verify.py,python src/q2_verify.py,
V8_dTmax_val,表面温度差最大值 (带符号),-0.10817991544411,K,模型变体,q2_verify.py,python src/q2_verify.py,
V8_hevconst_dT,H_evap 取常数 vs 温度依赖式的温度最大差,0.0008329635970199,K,模型变体,q2_verify.py,python src/q2_verify.py,
V8_hevconst_TR_diff,t=10800 s 表面温度差 (常数 H_evap - 温度依赖式),-0.0007413297858534,K,模型变体,q2_verify.py,python src/q2_verify.py,
V9_s_h12_CR,H_evap ×1.2 时 t=10800 s 表面含水率,1.0077124817927,kg/kg,敏感性,q2_verify.py,python src/q2_verify.py,
V9_s_h08_CR,H_evap ×0.8 时 t=10800 s 表面含水率,1.0078485869432,kg/kg,敏感性,q2_verify.py,python src/q2_verify.py,
V9_s_hoff_CR,H_evap = 0 (无相变) 时 t=10800 s 表面含水率,1.0081201487673,kg/kg,敏感性,q2_verify.py,python src/q2_verify.py,
V9_s_hm10_CR,h_m ×10 时 t=10800 s 表面含水率,0.12668032600606,kg/kg,敏感性,q2_verify.py,python src/q2_verify.py,
V9_s_hm100_CR,h_m ×100 时 t=10800 s 表面含水率,0.057293306675917,kg/kg,敏感性,q2_verify.py,python src/q2_verify.py,
V11_Tc_nc,t=10800 s 中心温度 (非保守形式),49.768495394894,degC,模型形式对比,q2_verify.py,python src/q2_verify.py,
V11_Tc_c,t=10800 s 中心温度 (守恒形式),64.564572513432,degC,模型形式对比,q2_verify.py,python src/q2_verify.py,
V13b_int_pct,定标式截距与独立定标的相对差,0.0016230609275859,%,IAPWS-95,q2_verify.py,python src/q2_verify.py,
V13b_slope_pct,定标式斜率与独立定标的相对差,0.00039313939961567,%,IAPWS-95,q2_verify.py,python src/q2_verify.py,
V2_ratio_T_0.03125_0.015625,时间加密温度偏差比值 dt=0.03125->0.015625,1.9999600708364,-,时间步加密,q2_verify.py,python src/q2_verify.py,
V2_ratio_C_0.03125_0.015625,时间加密水分偏差比值 dt=0.03125->0.015625,1.9951377359219,-,时间步加密,q2_verify.py,python src/q2_verify.py,
V6_T0_diff_abs,t=1800 s 中心温度差 (取绝对值),1.3715058772921,K,物性口径对比,q2_verify.py,python src/q2_verify.py,
V6_TR_diff_abs,t=1800 s 表面温度差 (取绝对值),1.3662537252194,K,物性口径对比,q2_verify.py,python src/q2_verify.py,
V10_clap_rel,精确 Clapeyron 复现 h_fg 的最大相对偏差,4.1733201555525e-08,-,IAPWS-95,q2_verify.py,python src/q2_verify.py,
V10_cc_max,CC 近似偏差的最大值 (取绝对值的上界),0.40141,%,IAPWS-95 (由 50 degC 行的 (CC-1) 给出),q2_verify.py,python src/q2_verify.py,
V11_dT_center,两种形式在 t=10800 s 的中心温度差 (守恒 - 非保守),14.796077118538,K,模型形式对比,q2_verify.py,python src/q2_verify.py,
V1_ratio_T_400_800,空间加密温度偏差比值 M=400->800,3.6201705236368,-,网格加密,q2_verify.py,python src/q2_verify.py,
V1_ratio_C_400_800,空间加密水分偏差比值 M=400->800,4.8930866200201,-,网格加密,q2_verify.py,python src/q2_verify.py,
V9b_s_hc12,h ×1.2 对表面温度的最大影响,0.82632230824049,K,敏感性,q2_verify.py,python src/q2_verify.py,
V9b_s_hc12_TR,h ×1.2 时 t=10800 s 表面温度,49.94909818376,degC,敏感性,q2_verify.py,python src/q2_verify.py,
V9b_s_hc12_CR,h ×1.2 时 t=10800 s 表面含水率,1.0064640285283,kg/kg,敏感性,q2_verify.py,python src/q2_verify.py,
V9b_s_hc12_T0,h ×1.2 时 t=10800 s 中心温度,49.840393593047,degC,敏感性,q2_verify.py,python src/q2_verify.py,
V9b_s_hc08,h ×0.8 对表面温度的最大影响,1.1191218426886,K,敏感性,q2_verify.py,python src/q2_verify.py,
V9b_s_hc08_TR,h ×0.8 时 t=10800 s 表面温度,49.766699002759,degC,敏感性,q2_verify.py,python src/q2_verify.py,
V9b_s_hc08_CR,h ×0.8 时 t=10800 s 表面含水率,1.0091742484327,kg/kg,敏感性,q2_verify.py,python src/q2_verify.py,
V9b_s_hc08_T0,h ×0.8 时 t=10800 s 中心温度,49.617725567009,degC,敏感性,q2_verify.py,python src/q2_verify.py,
V9b_base_TR,基准 h=25 时 t=10800 s 表面温度,49.888775052147,degC,敏感性,q2_verify.py,python src/q2_verify.py,
V9b_base_CR,基准 h=25 时 t=10800 s 表面含水率,1.0077805613645,kg/kg,敏感性,q2_verify.py,python src/q2_verify.py,
VB_ratio_M100,Bessel 校核 M=50->100 的偏差比值,4.3138223417387,-,收敛比,q2_verify.py,python src/q2_verify.py,
VB_ratio_M200,Bessel 校核 M=100->200 的偏差比值,4.0501723858146,-,收敛比,q2_verify.py,python src/q2_verify.py,
VB_ratio_M400,Bessel 校核 M=200->400 的偏差比值,1.695354696345,-,收敛比,q2_verify.py,python src/q2_verify.py,
