id,quantity,value,unit,uncertainty,source,command,note
E01,正确算子 max Re(lambda),3.9305256047719e-16,1/s,解析,run E1,python src/q1_energy_check.py,应 <= 0 (耗散)
E02,用户算子 max Re(lambda),16.816151648427,1/s,解析,run E1,python src/q1_energy_check.py,>0 => 反耗散
E03,用户算子行和 max (应恒为 0),16.843127457173,1/s,解析,run E1,python src/q1_energy_check.py,
E04,正确算子行和 max |.|,7.105427357601e-15,1/s,解析,run E1,python src/q1_energy_check.py,机器精度零
E05,理论放大型失稳阈值 2/lambda_max,0.11893327568719,s,解析,run E1,python src/q1_energy_check.py,dt < 该值时扰动被放大
E06_dt0.0005,用户格式 dt=0.0005s 在 t=5s 的放大倍数,5.0993371305148e+36,-,解析,run E1,python src/q1_energy_check.py,>1 即发散
E07_dt0.0005,用户格式 dt=0.0005s 在 t=5s 的温度最大值,1.5356653768545e+39,K,解析,run E1,python src/q1_energy_check.py,物理上界约 301 K
E08_dt0.0005,用户格式 dt=0.0005s 在 t=5s 的温度最小值,9.5068545505179e+36,K,解析,run E1,python src/q1_energy_check.py,
E06_dt0.001,用户格式 dt=0.001s 在 t=5s 的放大倍数,7.3093759187491e+36,-,解析,run E1,python src/q1_energy_check.py,>1 即发散
E07_dt0.001,用户格式 dt=0.001s 在 t=5s 的温度最大值,2.2012185579313e+39,K,解析,run E1,python src/q1_energy_check.py,物理上界约 301 K
E08_dt0.001,用户格式 dt=0.001s 在 t=5s 的温度最小值,1.3408980072403e+37,K,解析,run E1,python src/q1_energy_check.py,
E06_dt0.002,用户格式 dt=0.002s 在 t=5s 的放大倍数,1.5206219528771e+37,-,解析,run E1,python src/q1_energy_check.py,>1 即发散
E07_dt0.002,用户格式 dt=0.002s 在 t=5s 的温度最大值,4.5793530110894e+39,K,解析,run E1,python src/q1_energy_check.py,物理上界约 301 K
E08_dt0.002,用户格式 dt=0.002s 在 t=5s 的温度最小值,2.6995723463808e+37,K,解析,run E1,python src/q1_energy_check.py,
E06_dt0.005,用户格式 dt=0.005s 在 t=5s 的放大倍数,1.5219269187048e+38,-,解析,run E1,python src/q1_energy_check.py,>1 即发散
E07_dt0.005,用户格式 dt=0.005s 在 t=5s 的温度最大值,4.5832829156796e+40,K,解析,run E1,python src/q1_energy_check.py,物理上界约 301 K
E08_dt0.005,用户格式 dt=0.005s 在 t=5s 的温度最小值,2.4376952821087e+38,K,解析,run E1,python src/q1_energy_check.py,
E06_dt0.01,用户格式 dt=0.01s 在 t=5s 的放大倍数,1.0542036409717e+40,-,解析,run E1,python src/q1_energy_check.py,>1 即发散
E07_dt0.01,用户格式 dt=0.01s 在 t=5s 的温度最大值,3.1747342647864e+42,K,解析,run E1,python src/q1_energy_check.py,物理上界约 301 K
E08_dt0.01,用户格式 dt=0.01s 在 t=5s 的温度最小值,1.3990838554328e+40,K,解析,run E1,python src/q1_energy_check.py,
E06_dt0.02,用户格式 dt=0.02s 在 t=5s 的放大倍数,3.6344267365693e+44,-,解析,run E1,python src/q1_energy_check.py,>1 即发散
E07_dt0.02,用户格式 dt=0.02s 在 t=5s 的温度最大值,1.0945076117179e+47,K,解析,run E1,python src/q1_energy_check.py,物理上界约 301 K
E08_dt0.02,用户格式 dt=0.02s 在 t=5s 的温度最小值,3.0538255448893e+44,K,解析,run E1,python src/q1_energy_check.py,
E06_dt0.05,用户格式 dt=0.05s 在 t=5s 的放大倍数,8.0829497849435e+79,-,解析,run E1,python src/q1_energy_check.py,>1 即发散
E07_dt0.05,用户格式 dt=0.05s 在 t=5s 的温度最大值,2.4341803277357e+82,K,解析,run E1,python src/q1_energy_check.py,物理上界约 301 K
E08_dt0.05,用户格式 dt=0.05s 在 t=5s 的温度最小值,2.9253610007594e+78,K,解析,run E1,python src/q1_energy_check.py,
E06_dt0.1,用户格式 dt=0.1s 在 t=5s 的放大倍数,1.625511945415e+172,-,解析,run E1,python src/q1_energy_check.py,>1 即发散
E07_dt0.1,用户格式 dt=0.1s 在 t=5s 的温度最大值,4.8952292236174e+174,K,解析,run E1,python src/q1_energy_check.py,物理上界约 301 K
E08_dt0.1,用户格式 dt=0.1s 在 t=5s 的温度最小值,-2.5553986761694e+174,K,解析,run E1,python src/q1_energy_check.py,
E09,用户算子正特征值个数 (M=200),66,个,解析,run E1,python src/q1_energy_check.py,
E10,用户算子最小正特征值,0.2677983652899,1/s,解析,run E1,python src/q1_energy_check.py,控制幅值增长
E11,溢出停止阈值 2/lambda_min^+,7.4683054836237,s,解析,run E1,python src/q1_energy_check.py,dt >= 此值才不再溢出(但仍为符号振荡)
E15_dt0.0005_correct,"放大规律 (1-l*dt)^-n (dt=0.0005,t=5s)",4.679389032604e+36,-,解析,run E1,python src/q1_energy_check.py,隐式 Euler 正确形式
E16_dt0.0005_wrong,"放大规律 (1+l*dt)^n (dt=0.0005,t=5s)",2.3075472676598e+36,-,解析,run E1,python src/q1_energy_check.py,"错误形式, 仅作对照"
E15_dt0.005_correct,"放大规律 (1-l*dt)^-n (dt=0.005,t=5s)",1.3893676015589e+38,-,解析,run E1,python src/q1_energy_check.py,隐式 Euler 正确形式
E16_dt0.005_wrong,"放大规律 (1+l*dt)^n (dt=0.005,t=5s)",1.1524869942761e+35,-,解析,run E1,python src/q1_energy_check.py,"错误形式, 仅作对照"
E15_dt0.05_correct,"放大规律 (1-l*dt)^-n (dt=0.05,t=5s)",6.4233587557421e+79,-,解析,run E1,python src/q1_energy_check.py,隐式 Euler 正确形式
E16_dt0.05_wrong,"放大规律 (1+l*dt)^n (dt=0.05,t=5s)",3.1683959939635e+26,-,解析,run E1,python src/q1_energy_check.py,"错误形式, 仅作对照"
E12_dt0.5_fin,用户格式 dt=0.5s 在 1800 s 是否有限,False,-,解析,run E1,python src/q1_energy_check.py,抛出 ValueError
