id,quantity,value,unit,uncertainty,source,command,note
E01_n,附件1 末段 (10800~14400 s) 采样点数,61,-,环境外推,outputs/q3_production.log,python src/q3_produce.py,
E02_T_mean,附件1 末段环境温度均值,49.998934426229,degC,环境外推,outputs/q3_production.log,python src/q3_produce.py,
E03_T_std,附件1 末段环境温度标准差,0.15308294856941,degC,环境外推,outputs/q3_production.log,python src/q3_produce.py,
E04_T_range,附件1 末段环境温度极差,0.479,degC,环境外推,outputs/q3_production.log,python src/q3_produce.py,
E05_C_mean,附件1 末段环境水分浓度均值,0.049987540983607,kg/kg,环境外推,outputs/q3_production.log,python src/q3_produce.py,
E06_C_std,附件1 末段环境水分浓度标准差,0.00014889379797172,kg/kg,环境外推,outputs/q3_production.log,python src/q3_produce.py,
E07_C_range,附件1 末段环境水分浓度极差,0.00049,kg/kg,环境外推,outputs/q3_production.log,python src/q3_produce.py,
P00_M,生产网格数 M,200,-,网格设置,outputs/q3_production.log,python src/q3_produce.py,
P00_rtol,生产相对容限 rtol,1e-09,-,容限设置,outputs/q3_production.log,python src/q3_produce.py,
P00_atol_T,生产绝对容限 (温度),1e-06,K,容限设置,outputs/q3_production.log,python src/q3_produce.py,
P00_atol_C,生产绝对容限 (水分),1e-09,kg/kg,容限设置,outputs/q3_production.log,python src/q3_produce.py,
P00_max_step,生产步长上界,3600,s,容限设置,outputs/q3_production.log,python src/q3_produce.py,
P00_tau,环境外推线性过渡段长度,600,s,环境外推,outputs/q3_production.log,python src/q3_produce.py,
P00_Tbar,恒温平台环境温度 Tbar,50,degC,环境外推 (附件1 末段均值),outputs/q3_production.log,python src/q3_produce.py,
P00_Cbar,恒温平台环境水分浓度 Cbar,0.05,kg/kg,环境外推 (附件1 末段均值),outputs/q3_production.log,python src/q3_produce.py,
P00_n60,60 s 输出网格行数,3445,-,输出格式,outputs/q3_production.log,python src/q3_produce.py,
P00_t_last,60 s 输出网格末行时刻,206700,s,输出格式,outputs/q3_production.log,python src/q3_produce.py,
P01_tdry,烘干所需时间 t_dry,206720.4134563,s,生产解,outputs/q3_production.log,python src/q3_produce.py,
P01_tdry_h,烘干所需时间 t_dry,57.422337071193,h,生产解,outputs/q3_production.log,python src/q3_produce.py,
P01_tdry_rich,Richardson 外推校正后的 t_dry,206958.24736499,s,M=100/200/400 外推,outputs/q3_production.log,python src/q3_produce.py,
P01_tdry_rich_h,Richardson 外推校正后的 t_dry,57.48840204583,h,M=100/200/400 外推,outputs/q3_production.log,python src/q3_produce.py,
P02_M100,M=100 的 t_dry,206397.93070689,s,网格收敛,outputs/q3_production.log,python src/q3_produce.py,
P02_M400,M=400 的 t_dry,206857.29557763,s,网格收敛,outputs/q3_production.log,python src/q3_produce.py,
P02_d1,相邻网格差 d1 (M100->200),322.48274940232,s,网格收敛,outputs/q3_production.log,python src/q3_produce.py,
P02_d2,相邻网格差 d2 (M200->400),136.8821213289,s,网格收敛,outputs/q3_production.log,python src/q3_produce.py,
P02_order,实测空间收敛阶 p = log2(d1/d2),1.2362879651281,-,网格收敛,outputs/q3_production.log,python src/q3_produce.py,
P08_spatial_unc,空间离散不确定度 (Richardson 与 M=400 之差),0.028042163156085,h,网格收敛,outputs/q3_production.log,python src/q3_produce.py,
P03_nsteps,生产求解步数,3299,-,求解统计,outputs/q3_production.log,python src/q3_produce.py,
P03_nfev,生产求解 RHS 调用次数,8477,-,求解统计,outputs/q3_production.log,python src/q3_produce.py,
P03_njev,生产求解 Jacobian 更新次数,326,-,求解统计,outputs/q3_production.log,python src/q3_produce.py,
P03_nlu,生产求解 LU 分解次数,1001,-,求解统计,outputs/q3_production.log,python src/q3_produce.py,
P04_maxC_dry,终态 max_i C_i 与 C* 之差,0,kg/kg,事件一致性,outputs/q3_production.log,python src/q3_produce.py,
P04_argmax,终态最大值位置 (节点号),0,-,事件一致性 (0 = 轴心),outputs/q3_production.log,python src/q3_produce.py,
P05_C_center,t_dry 中心含水率,0.15,kg/kg,生产解,outputs/q3_production.log,python src/q3_produce.py,
P05_C_r0p5,t_dry r=0.5cm 含水率,0.14768077433683,kg/kg,生产解,outputs/q3_production.log,python src/q3_produce.py,
P05_C_r1,t_dry r=1cm 含水率,0.14018537844808,kg/kg,生产解,outputs/q3_production.log,python src/q3_produce.py,
P05_C_r1p5,t_dry r=1.5cm 含水率,0.12484447674368,kg/kg,生产解,outputs/q3_production.log,python src/q3_produce.py,
P05_C_surface,t_dry 表面含水率,0.052658290208594,kg/kg,生产解,outputs/q3_production.log,python src/q3_produce.py,
P05_Csurf_rel,t_dry 表面含水率相对平台 Cbar 的偏差,5.3165804171871,%,生产解,outputs/q3_production.log,python src/q3_produce.py,
P05_T_center,t_dry 中心温度,49.999795650189,degC,生产解,outputs/q3_production.log,python src/q3_produce.py,
P05_T_surface,t_dry 表面温度,49.999796519237,degC,生产解,outputs/q3_production.log,python src/q3_produce.py,
P06_W0,初始总水量 W(0) (per 2 pi),0.00051,m^2,生产解,outputs/q3_production.log,python src/q3_produce.py,
P06_W_dry,终态总水量 W(t_dry) (per 2 pi),2.483053210898e-05,m^2,生产解,outputs/q3_production.log,python src/q3_produce.py,
P06_loss,全程失水率,95.131268213925,%,生产解,outputs/q3_production.log,python src/q3_produce.py,
P06_budget,水量收支相对残差,2.2969626655193e-07,-,守恒检验,outputs/q3_production.log,python src/q3_produce.py,
P06_C_mono,C 时间单调性最大正增量,0,kg/kg,极值原理检验,outputs/q3_production.log,python src/q3_produce.py,
P07_cross_r0,r=0 cm 的达标时刻 (brentq 精化),57.422337071193,h,达标次序,outputs/q3_production.log,python src/q3_produce.py,
P07_cross_r0.5,r=0.5 cm 的达标时刻 (brentq 精化),55.236688698519,h,达标次序,outputs/q3_production.log,python src/q3_produce.py,
P07_cross_r1,r=1 cm 的达标时刻 (brentq 精化),48.47352572792,h,达标次序,outputs/q3_production.log,python src/q3_produce.py,
P07_cross_r1.5,r=1.5 cm 的达标时刻 (brentq 精化),36.144923088153,h,达标次序,outputs/q3_production.log,python src/q3_produce.py,
P07_cross_r2,r=2 cm 的达标时刻 (brentq 精化),12.559253740022,h,达标次序,outputs/q3_production.log,python src/q3_produce.py,
T5_r1_c1,"表5 t=6 h, r=0 cm",1.0181359412849,kg/kg,生产解,outputs/q3_production.log,python src/q3_produce.py,
T5_r1_c2,"表5 t=6 h, r=0.5 cm",0.98923187247303,kg/kg,生产解,outputs/q3_production.log,python src/q3_produce.py,
T5_r1_c3,"表5 t=6 h, r=1 cm",0.90243851400834,kg/kg,生产解,outputs/q3_production.log,python src/q3_produce.py,
T5_r1_c4,"表5 t=6 h, r=1.5 cm",0.75563992148784,kg/kg,生产解,outputs/q3_production.log,python src/q3_produce.py,
T5_r1_c5,"表5 t=6 h, r=2 cm",0.53304703805336,kg/kg,生产解,outputs/q3_production.log,python src/q3_produce.py,
T5_r2_c1,"表5 t=12 h, r=0 cm",0.45652096488772,kg/kg,生产解,outputs/q3_production.log,python src/q3_produce.py,
T5_r2_c2,"表5 t=12 h, r=0.5 cm",0.44351722665907,kg/kg,生产解,outputs/q3_production.log,python src/q3_produce.py,
T5_r2_c3,"表5 t=12 h, r=1 cm",0.40338739964036,kg/kg,生产解,outputs/q3_production.log,python src/q3_produce.py,
T5_r2_c4,"表5 t=12 h, r=1.5 cm",0.32998133195923,kg/kg,生产解,outputs/q3_production.log,python src/q3_produce.py,
T5_r2_c5,"表5 t=12 h, r=2 cm",0.16437461314934,kg/kg,生产解,outputs/q3_production.log,python src/q3_produce.py,
T5_r3_c1,"表5 t=18 h, r=0 cm",0.29897502460969,kg/kg,生产解,outputs/q3_production.log,python src/q3_produce.py,
T5_r3_c2,"表5 t=18 h, r=0.5 cm",0.29167546220615,kg/kg,生产解,outputs/q3_production.log,python src/q3_produce.py,
T5_r3_c3,"表5 t=18 h, r=1 cm",0.26881544080561,kg/kg,生产解,outputs/q3_production.log,python src/q3_produce.py,
T5_r3_c4,"表5 t=18 h, r=1.5 cm",0.22536147668947,kg/kg,生产解,outputs/q3_production.log,python src/q3_produce.py,
T5_r3_c5,"表5 t=18 h, r=2 cm",0.084590966824788,kg/kg,生产解,outputs/q3_production.log,python src/q3_produce.py,
T5_r4_c1,"表5 t=24 h, r=0 cm",0.23784598481483,kg/kg,生产解,outputs/q3_production.log,python src/q3_produce.py,
T5_r4_c2,"表5 t=24 h, r=0.5 cm",0.23277855844134,kg/kg,生产解,outputs/q3_production.log,python src/q3_produce.py,
T5_r4_c3,"表5 t=24 h, r=1 cm",0.21674485209379,kg/kg,生产解,outputs/q3_production.log,python src/q3_produce.py,
T5_r4_c4,"表5 t=24 h, r=1.5 cm",0.18551419101095,kg/kg,生产解,outputs/q3_production.log,python src/q3_produce.py,
T5_r4_c5,"表5 t=24 h, r=2 cm",0.066529397836194,kg/kg,生产解,outputs/q3_production.log,python src/q3_produce.py,
T5_r5_c1,"表5 t=30 h, r=0 cm",0.20582541734459,kg/kg,生产解,outputs/q3_production.log,python src/q3_produce.py,
T5_r5_c2,"表5 t=30 h, r=0.5 cm",0.20183962486114,kg/kg,生产解,outputs/q3_production.log,python src/q3_produce.py,
T5_r5_c3,"表5 t=30 h, r=1 cm",0.18914164651394,kg/kg,生产解,outputs/q3_production.log,python src/q3_produce.py,
T5_r5_c4,"表5 t=30 h, r=1.5 cm",0.16400955225486,kg/kg,生产解,outputs/q3_production.log,python src/q3_produce.py,
T5_r5_c5,"表5 t=30 h, r=2 cm",0.059860638598496,kg/kg,生产解,outputs/q3_production.log,python src/q3_produce.py,
T5_r6_c1,"表5 t=36 h, r=0 cm",0.18585371590906,kg/kg,生产解,outputs/q3_production.log,python src/q3_produce.py,
T5_r6_c2,"表5 t=36 h, r=0.5 cm",0.18249934762205,kg/kg,生产解,outputs/q3_production.log,python src/q3_produce.py,
T5_r6_c3,"表5 t=36 h, r=1 cm",0.1717619176787,kg/kg,生产解,outputs/q3_production.log,python src/q3_produce.py,
T5_r6_c4,"表5 t=36 h, r=1.5 cm",0.15027249606246,kg/kg,生产解,outputs/q3_production.log,python src/q3_produce.py,
T5_r6_c5,"表5 t=36 h, r=2 cm",0.056653002868065,kg/kg,生产解,outputs/q3_production.log,python src/q3_produce.py,
T5_r7_c1,"表5 t=42 h, r=0 cm",0.17202725668647,kg/kg,生产解,outputs/q3_production.log,python src/q3_produce.py,
T5_r7_c2,"表5 t=42 h, r=0.5 cm",0.16908791354061,kg/kg,生产解,outputs/q3_production.log,python src/q3_produce.py,
T5_r7_c3,"表5 t=42 h, r=1 cm",0.159645697705,kg/kg,生产解,outputs/q3_production.log,python src/q3_produce.py,
T5_r7_c4,"表5 t=42 h, r=1.5 cm",0.1405918930107,kg/kg,生产解,outputs/q3_production.log,python src/q3_produce.py,
T5_r7_c5,"表5 t=42 h, r=2 cm",0.054851344390723,kg/kg,生产解,outputs/q3_production.log,python src/q3_produce.py,
T5_r8_c1,"表5 t=48 h, r=0 cm",0.16178009328884,kg/kg,生产解,outputs/q3_production.log,python src/q3_produce.py,
T5_r8_c2,"表5 t=48 h, r=0.5 cm",0.15913575708789,kg/kg,生产解,outputs/q3_production.log,python src/q3_produce.py,
T5_r8_c3,"表5 t=48 h, r=1 cm",0.1506178344338,kg/kg,生产解,outputs/q3_production.log,python src/q3_produce.py,
T5_r8_c4,"表5 t=48 h, r=1.5 cm",0.13331839409378,kg/kg,生产解,outputs/q3_production.log,python src/q3_produce.py,
T5_r8_c5,"表5 t=48 h, r=2 cm",0.053730461102609,kg/kg,生产解,outputs/q3_production.log,python src/q3_produce.py,
T5_r9_c1,"表5 t=54 h, r=0 cm",0.15381484358704,kg/kg,生产解,outputs/q3_production.log,python src/q3_produce.py,
T5_r9_c2,"表5 t=54 h, r=0.5 cm",0.15139202611301,kg/kg,生产解,outputs/q3_production.log,python src/q3_produce.py,
T5_r9_c3,"表5 t=54 h, r=1 cm",0.14357034384243,kg/kg,生产解,outputs/q3_production.log,python src/q3_produce.py,
T5_r9_c4,"表5 t=54 h, r=1.5 cm",0.12760232553957,kg/kg,生产解,outputs/q3_production.log,python src/q3_produce.py,
T5_r9_c5,"表5 t=54 h, r=2 cm",0.052980834305504,kg/kg,生产解,outputs/q3_production.log,python src/q3_produce.py,
T5_r10_c1,"表5 t=57.42 h, r=0 cm",0.15,kg/kg,生产解,outputs/q3_production.log,python src/q3_produce.py,
T5_r10_c2,"表5 t=57.42 h, r=0.5 cm",0.14768077433683,kg/kg,生产解,outputs/q3_production.log,python src/q3_produce.py,
T5_r10_c3,"表5 t=57.42 h, r=1 cm",0.14018537844808,kg/kg,生产解,outputs/q3_production.log,python src/q3_produce.py,
T5_r10_c4,"表5 t=57.42 h, r=1.5 cm",0.12484447674368,kg/kg,生产解,outputs/q3_production.log,python src/q3_produce.py,
T5_r10_c5,"表5 t=57.42 h, r=2 cm",0.052658290208594,kg/kg,生产解,outputs/q3_production.log,python src/q3_produce.py,
X_C_600_0,"result3 水分 t=600 s, r=0 cm",2.55,kg/kg,result3.xlsx 抽查,outputs/q3_production.log,python src/q3_produce.py,
X_C_600_1,"result3 水分 t=600 s, r=1 cm",2.55,kg/kg,result3.xlsx 抽查,outputs/q3_production.log,python src/q3_produce.py,
X_C_600_2,"result3 水分 t=600 s, r=2 cm",1.9317,kg/kg,result3.xlsx 抽查,outputs/q3_production.log,python src/q3_produce.py,
X_C_3600_0,"result3 水分 t=3600 s, r=0 cm",2.5261,kg/kg,result3.xlsx 抽查,outputs/q3_production.log,python src/q3_produce.py,
X_C_3600_1,"result3 水分 t=3600 s, r=1 cm",2.3587,kg/kg,result3.xlsx 抽查,outputs/q3_production.log,python src/q3_produce.py,
X_C_3600_2,"result3 水分 t=3600 s, r=2 cm",1.4699,kg/kg,result3.xlsx 抽查,outputs/q3_production.log,python src/q3_produce.py,
X_C_10800_0,"result3 水分 t=10800 s, r=0 cm",1.7681,kg/kg,result3.xlsx 抽查,outputs/q3_production.log,python src/q3_produce.py,
X_C_10800_1,"result3 水分 t=10800 s, r=1 cm",1.5715,kg/kg,result3.xlsx 抽查,outputs/q3_production.log,python src/q3_produce.py,
X_C_10800_2,"result3 水分 t=10800 s, r=2 cm",1.0078,kg/kg,result3.xlsx 抽查,outputs/q3_production.log,python src/q3_produce.py,
X_C_86400_0,"result3 水分 t=86400 s, r=0 cm",0.2378,kg/kg,result3.xlsx 抽查,outputs/q3_production.log,python src/q3_produce.py,
X_C_86400_1,"result3 水分 t=86400 s, r=1 cm",0.2167,kg/kg,result3.xlsx 抽查,outputs/q3_production.log,python src/q3_produce.py,
X_C_86400_2,"result3 水分 t=86400 s, r=2 cm",0.0665,kg/kg,result3.xlsx 抽查,outputs/q3_production.log,python src/q3_produce.py,
