id,quantity,value,unit,uncertainty,source,command,note
UT_dT_t,生产校核增量 UT_dT_t,1.3807690038448e-05,K,,python src/q2_uncertainty.py,python src/q2_uncertainty.py,
UT_dC_t,生产校核增量 UT_dC_t,2.9838719628916e-05,kg/kg,,python src/q2_uncertainty.py,python src/q2_uncertainty.py,
UT_dT_h,生产校核增量 UT_dT_h,1.3823912468069e-06,K,,python src/q2_uncertainty.py,python src/q2_uncertainty.py,
UT_dC_h,生产校核增量 UT_dC_h,3.8467118748997e-05,kg/kg,,python src/q2_uncertainty.py,python src/q2_uncertainty.py,
UR_eT_t,Richardson 误差估计 UR_eT_t,1.3807690038448e-05,K,,python src/q2_uncertainty.py,python src/q2_uncertainty.py,
UR_eC_t,Richardson 误差估计 UR_eC_t,2.9838719628916e-05,kg/kg,,python src/q2_uncertainty.py,python src/q2_uncertainty.py,
UR_eT_h,Richardson 误差估计 UR_eT_h,4.6079708226897e-07,K,,python src/q2_uncertainty.py,python src/q2_uncertainty.py,
UR_eC_h,Richardson 误差估计 UR_eC_h,1.2822372916332e-05,kg/kg,,python src/q2_uncertainty.py,python src/q2_uncertainty.py,
UR_cT_t,Richardson 误差估计 UR_cT_t,2.7615380076896e-05,K,,python src/q2_uncertainty.py,python src/q2_uncertainty.py,
UR_cC_t,Richardson 误差估计 UR_cC_t,5.9677439257832e-05,kg/kg,,python src/q2_uncertainty.py,python src/q2_uncertainty.py,
UR_cT_h,Richardson 误差估计 UR_cT_h,1.8431883290759e-06,K,,python src/q2_uncertainty.py,python src/q2_uncertainty.py,
UR_cC_h,Richardson 误差估计 UR_cC_h,5.1289491665329e-05,kg/kg,,python src/q2_uncertainty.py,python src/q2_uncertainty.py,
UC_i_T,口径 (i)   max(增量) 的温度不确定度,1.3807690038448e-05,K,,python src/q2_uncertainty.py,python src/q2_uncertainty.py,
UC_i_C,口径 (i)   max(增量) 的水分不确定度,3.8467118748997e-05,kg/kg,,python src/q2_uncertainty.py,python src/q2_uncertainty.py,
UC_i_Tpct,口径 (i)   max(增量) 温度不确定度占阈值,27.615380076896,%,,python src/q2_uncertainty.py,python src/q2_uncertainty.py,
UC_i_Cpct,口径 (i)   max(增量) 水分不确定度占阈值,76.934237497994,%,,python src/q2_uncertainty.py,python src/q2_uncertainty.py,
UC_ii_T,口径 (ii)  max(Rich. 细) 的温度不确定度,1.3807690038448e-05,K,,python src/q2_uncertainty.py,python src/q2_uncertainty.py,
UC_ii_C,口径 (ii)  max(Rich. 细) 的水分不确定度,2.9838719628916e-05,kg/kg,,python src/q2_uncertainty.py,python src/q2_uncertainty.py,
UC_ii_Tpct,口径 (ii)  max(Rich. 细) 温度不确定度占阈值,27.615380076896,%,,python src/q2_uncertainty.py,python src/q2_uncertainty.py,
UC_ii_Cpct,口径 (ii)  max(Rich. 细) 水分不确定度占阈值,59.677439257832,%,,python src/q2_uncertainty.py,python src/q2_uncertainty.py,
UC_iii_T,口径 (iii) max(Rich. 粗) 的温度不确定度,2.7615380076896e-05,K,,python src/q2_uncertainty.py,python src/q2_uncertainty.py,
UC_iii_C,口径 (iii) max(Rich. 粗) 的水分不确定度,5.9677439257832e-05,kg/kg,,python src/q2_uncertainty.py,python src/q2_uncertainty.py,
UC_iii_Tpct,口径 (iii) max(Rich. 粗) 温度不确定度占阈值,55.230760153792,%,,python src/q2_uncertainty.py,python src/q2_uncertainty.py,
UC_iii_Cpct,口径 (iii) max(Rich. 粗) 水分不确定度占阈值,119.35487851566,%,,python src/q2_uncertainty.py,python src/q2_uncertainty.py,
UC_iv_T,口径 (iv)  求和 (粗) 的温度不确定度,2.9458568405972e-05,K,,python src/q2_uncertainty.py,python src/q2_uncertainty.py,
UC_iv_C,口径 (iv)  求和 (粗) 的水分不确定度,0.00011096693092316,kg/kg,,python src/q2_uncertainty.py,python src/q2_uncertainty.py,
UC_iv_Tpct,口径 (iv)  求和 (粗) 温度不确定度占阈值,58.917136811944,%,,python src/q2_uncertainty.py,python src/q2_uncertainty.py,
UC_iv_Cpct,口径 (iv)  求和 (粗) 水分不确定度占阈值,221.93386184632,%,,python src/q2_uncertainty.py,python src/q2_uncertainty.py,
UC_v_T,口径 (v)   RSS (粗) 的温度不确定度,2.7676823517302e-05,K,,python src/q2_uncertainty.py,python src/q2_uncertainty.py,
UC_v_C,口径 (v)   RSS (粗) 的水分不确定度,7.8689317646426e-05,kg/kg,,python src/q2_uncertainty.py,python src/q2_uncertainty.py,
UC_v_Tpct,口径 (v)   RSS (粗) 温度不确定度占阈值,55.353647034603,%,,python src/q2_uncertainty.py,python src/q2_uncertainty.py,
UC_v_Cpct,口径 (v)   RSS (粗) 水分不确定度占阈值,157.37863529285,%,,python src/q2_uncertainty.py,python src/q2_uncertainty.py,
UC_worst_T,五种口径中温度不确定度的最大值,2.9458568405972e-05,K,,python src/q2_uncertainty.py,python src/q2_uncertainty.py,
UC_worst_C,五种口径中水分不确定度的最大值,0.00011096693092316,kg/kg,,python src/q2_uncertainty.py,python src/q2_uncertainty.py,
UC_worst_Tpct,温度最坏口径占阈值,58.917136811944,%,,python src/q2_uncertainty.py,python src/q2_uncertainty.py,
UC_worst_Cpct,水分最坏口径占阈值,221.93386184632,%,,python src/q2_uncertainty.py,python src/q2_uncertainty.py,
UC_thr,四位小数半 ulp 阈值,5e-05,-,,python src/q2_uncertainty.py,python src/q2_uncertainty.py,
UC_margin_C,"水分余量 (阈值 - 最坏口径, 可能为负)",-6.0966930923161e-05,kg/kg,,python src/q2_uncertainty.py,python src/q2_uncertainty.py,
UC_margin_C_pct,"同上, 占阈值的比例",-121.93386184632,%,,python src/q2_uncertainty.py,python src/q2_uncertainty.py,
UC_dt128_time_err,"若 dt=1/128, 时间误差 err(粗) 估计",2.9838719628916e-05,kg/kg,,python src/q2_uncertainty.py,python src/q2_uncertainty.py,
UC_M3200_space_err,"若 M=3200, 空间误差 err(粗) 估计",1.2822372916332e-05,kg/kg,,python src/q2_uncertainty.py,python src/q2_uncertainty.py,
UC_win_t1_60s_dC,分时段网格加密水分偏差 (t=1..60 s),3.8467e-05,kg/kg,,python src/q2_uncertainty.py,python src/q2_uncertainty.py,
UC_win_t1_60s_pct,同上占四位小数阈值 (t=1..60 s),76.934,%,,python src/q2_uncertainty.py,python src/q2_uncertainty.py,
UC_win_t1_60s_pct_rich,"同上, Richardson-粗 占阈值 (t=1..60 s)",102.57866666667,%,,python src/q2_uncertainty.py,python src/q2_uncertainty.py,
UC_win_t61_600s_dC,分时段网格加密水分偏差 (t=61..600 s),3.7683e-06,kg/kg,,python src/q2_uncertainty.py,python src/q2_uncertainty.py,
UC_win_t61_600s_pct,同上占四位小数阈值 (t=61..600 s),7.5366,%,,python src/q2_uncertainty.py,python src/q2_uncertainty.py,
UC_win_t61_600s_pct_rich,"同上, Richardson-粗 占阈值 (t=61..600 s)",10.0488,%,,python src/q2_uncertainty.py,python src/q2_uncertainty.py,
UC_win_t601_3600s_dC,分时段网格加密水分偏差 (t=601..3600 s),6.5054e-07,kg/kg,,python src/q2_uncertainty.py,python src/q2_uncertainty.py,
UC_win_t601_3600s_pct,同上占四位小数阈值 (t=601..3600 s),1.30108,%,,python src/q2_uncertainty.py,python src/q2_uncertainty.py,
UC_win_t601_3600s_pct_rich,"同上, Richardson-粗 占阈值 (t=601..3600 s)",1.7347733333333,%,,python src/q2_uncertainty.py,python src/q2_uncertainty.py,
UC_win_t3601_10800s_dC,分时段网格加密水分偏差 (t=3601..10800 s),3.797e-07,kg/kg,,python src/q2_uncertainty.py,python src/q2_uncertainty.py,
UC_win_t3601_10800s_pct,同上占四位小数阈值 (t=3601..10800 s),0.7594,%,,python src/q2_uncertainty.py,python src/q2_uncertainty.py,
UC_win_t3601_10800s_pct_rich,"同上, Richardson-粗 占阈值 (t=3601..10800 s)",1.0125333333333,%,,python src/q2_uncertainty.py,python src/q2_uncertainty.py,
